#timestep	smd_com_force	smd_com_displacement	smd_fixed_dist
162190	440.435153369904	158.50250194376648	196.45040065851228
162200	582.3818725624808	158.21007526123574	196.15315358996907
162210	575.3483332591172	158.25236761256417	196.17554833490334
162220	704.2797609400661	158.0112511732295	195.91097374047223
162230	701.3350579118347	158.03952269899173	195.92863447076846
162240	706.1683844575646	158.0548778134417	195.93170993999414
162250	581.4692887006788	158.3204251265972	196.2064616672193
162260	574.3618553650329	158.34217327207	196.22777251148727
162270	569.3906730500191	158.3296328168561	196.24821934351405
162280	472.29115578777663	158.5361242022471	196.46109226218303
162290	523.8894838673566	158.43579933749317	196.36010680145802
162300	526.1483340190517	158.44454038664432	196.36397663130575
162310	550.6187623217015	158.41402706178874	196.32395727890673
162320	569.7935667471457	158.39930114017452	196.28973133712316
162330	608.4890245049537	158.3508485262974	196.21857104170846
162340	764.808811746931	158.04339083729693	195.90730075150339
162350	792.5880190055028	157.99198915981054	195.85706109359447
162360	683.7244354416969	158.2125966115949	196.10441407844442
162370	536.8806833798183	158.51618775464325	196.42131711878932
162380	575.3935723058296	158.43618862273206	196.35114659937688
162390	544.4729134422521	158.49353251753902	196.42448157205354
162400	527.5264458920603	158.54271948988432	196.47014302687313
162410	844.4869721026307	157.89758477418837	195.817128231036
162420	683.8845200355223	158.24702782310524	196.16238203534334
162430	750.3859568217549	158.11752198288065	196.03498479490847
162440	577.0444756906303	158.48046757532103	196.4102208842758
162450	767.8576466293655	158.09290791951028	196.01710091991973
162460	715.9038176858586	158.19415724120233	196.13714497667186
162470	647.7651263918515	158.34915721616045	196.2936379807048
162480	712.3174439756522	158.24208762925974	196.17138525208
162490	724.0322542693915	158.24270344476705	196.16054273336928
162500	629.456880500116	158.47297425009896	196.37267458335438
162510	615.2278340838462	158.51451105110047	196.41433559149903
162520	656.9405365544025	158.42605711996038	196.33550849148503
162530	501.5416376672205	158.7293446486754	196.66455232445932
162540	587.3201324011352	158.52364227473421	196.49235056673322
162550	322.58462376842056	159.07416323577473	197.05528919714385
162560	488.806625564316	158.72529355072106	196.71441798772653
162570	446.364434047954	158.81513396380322	196.8078280913897
162580	375.66574160050436	158.9631860224663	196.96259345896112
162590	449.71871234776955	158.81420780831047	196.81310476431696
162600	601.0132428670761	158.49675686498125	196.4998205530224
162610	680.7840199453472	158.31549548354337	196.33524323544154
162620	667.0052449020627	158.347998109304	196.37412826350112
162630	788.9491786488339	158.11457551283723	196.13003712363894
162640	764.5598519371238	158.17586621650761	196.1914415020441
162650	861.8082141160822	157.9854852197091	195.9973885530366
162660	648.075658779836	158.4152702147569	196.45378473984664
162670	611.5694495570744	158.49993650901658	196.5413792137676
162680	690.2956622562438	158.35929534901206	196.38172202152623
162690	684.3896672548865	158.38786439727193	196.4114647493878
162700	474.5264448082569	158.82129871195548	196.8648214709017
162710	385.9355030179324	159.01670901197008	197.06307143503574
162720	733.6967535743638	158.31129446439576	196.34199335162612
162730	620.0437502048675	158.57239562077896	196.58644707652152
162740	732.8039692960945	158.35780643245846	196.3597529096276
162750	784.8857617957892	158.24526245802753	196.25797807340214
162760	631.0226501755246	158.5789399500893	196.59568657623188
162770	632.845684153734	158.57530362936225	196.60141504366138
162780	705.2014507335832	158.45663011127183	196.46070034561617
162790	689.2470809160307	158.51713157732283	196.50730150846812
162800	509.35472346293557	158.89643124644564	196.89821085690443
